AC   MIPF0000001
ID   mir-1
MI   MI0014811  ppy-mir-101-1
MI   MI0014812  ppy-mir-101-2
MI   MI0002721  ppy-mir-101-3
MI   MI0002741  ppy-mir-103-1
MI   MI0014813  ppy-mir-103-2
MI   MI0003109  ppy-mir-106a
MI   MI0003067  ppy-mir-106b
MI   MI0002757  ppy-mir-107
MI   MI0002789  ppy-mir-10a
MI   MI0014794  ppy-mir-10b
MI   MI0015183  ppy-mir-1185-1
MI   MI0015184  ppy-mir-1185-2
MI   MI0020917  ppy-mir-1193
MI   MI0015185  ppy-mir-1197
MI   MI0020341  ppy-mir-1199
MI   MI0015188  ppy-mir-1202
MI   MI0015189  ppy-mir-1204
MI   MI0014815  ppy-mir-122
MI   MI0015193  ppy-mir-1224
MI   MI0015198  ppy-mir-1233
MI   MI0015199  ppy-mir-1236
MI   MI0014816  ppy-mir-124-2
MI   MI0015206  ppy-mir-1248
MI   MI0002764  ppy-mir-124a
MI   MI0015210  ppy-mir-1252
MI   MI0015212  ppy-mir-1254
MI   MI0014817  ppy-mir-125a
MI   MI0002512  ppy-mir-125b-1
MI   MI0002577  ppy-mir-125b-2
MI   MI0015218  ppy-mir-1260a
MI   MI0020918  ppy-mir-1260b
MI   MI0015219  ppy-mir-1261
MI   MI0015222  ppy-mir-1264
MI   MI0015226  ppy-mir-1268
MI   MI0015229  ppy-mir-1271
MI   MI0015230  ppy-mir-1273a
MI   MI0020933  ppy-mir-1273e
MI   MI0015234  ppy-mir-1277
MI   MI0015238  ppy-mir-1283a
MI   MI0015239  ppy-mir-1283b
MI   MI0015241  ppy-mir-1285a
MI   MI0015242  ppy-mir-1285b
MI   MI0015244  ppy-mir-1287
MI   MI0015256  ppy-mir-1302-1
MI   MI0015257  ppy-mir-1302-2
MI   MI0015258  ppy-mir-1302-3
MI   MI0015259  ppy-mir-1302-4
MI   MI0015260  ppy-mir-1302-5
MI   MI0015261  ppy-mir-1303
MI   MI0015262  ppy-mir-1304
MI   MI0014822  ppy-mir-130a
MI   MI0014823  ppy-mir-130b
MI   MI0015266  ppy-mir-1322
MI   MI0015267  ppy-mir-1323
MI   MI0015268  ppy-mir-1324
MI   MI0002531  ppy-mir-133a
MI   MI0014826  ppy-mir-133b
MI   MI0014825  ppy-mir-133c
MI   MI0002590  ppy-mir-134
MI   MI0014827  ppy-mir-135a-1
MI   MI0002543  ppy-mir-135a-2
MI   MI0014828  ppy-mir-135b
MI   MI0014829  ppy-mir-137
MI   MI0002489  ppy-mir-141
MI   MI0014833  ppy-mir-142
MI   MI0002555  ppy-mir-144
MI   MI0014834  ppy-mir-146a
MI   MI0014835  ppy-mir-146b
MI   MI0014837  ppy-mir-148a
MI   MI0014838  ppy-mir-148b
MI   MI0014839  ppy-mir-149
MI   MI0020904  ppy-mir-152
MI   MI0002564  ppy-mir-153-1
MI   MI0014842  ppy-mir-153-2
MI   MI0002599  ppy-mir-154
MI   MI0002959  ppy-mir-15a
MI   MI0002494  ppy-mir-15b
MI   MI0002960  ppy-mir-16-1
MI   MI0014795  ppy-mir-16-2
MI   MI0002989  ppy-mir-17
MI   MI0002935  ppy-mir-181a-1
MI   MI0014844  ppy-mir-181a-2
MI   MI0002936  ppy-mir-181b
MI   MI0014845  ppy-mir-181b-2
MI   MI0014846  ppy-mir-181c
MI   MI0014847  ppy-mir-181d
MI   MI0015274  ppy-mir-1827
MI   MI0014848  ppy-mir-183
MI   MI0002603  ppy-mir-184
MI   MI0014849  ppy-mir-185
MI   MI0002818  ppy-mir-187
MI   MI0002610  ppy-mir-188
MI   MI0002990  ppy-mir-18a
MI   MI0014796  ppy-mir-18b
MI   MI0015275  ppy-mir-1908
MI   MI0014851  ppy-mir-190a
MI   MI0014852  ppy-mir-190b
MI   MI0015279  ppy-mir-1913
MI   MI0014854  ppy-mir-192
MI   MI0003028  ppy-mir-194
MI   MI0014857  ppy-mir-195
MI   MI0002832  ppy-mir-199a
MI   MI0014859  ppy-mir-199a-2
MI   MI0014860  ppy-mir-199b
MI   MI0002991  ppy-mir-19a
MI   MI0002993  ppy-mir-19b-1
MI   MI0003110  ppy-mir-19b-2
MI   MI0014861  ppy-mir-200a
MI   MI0002488  ppy-mir-200c
MI   MI0014862  ppy-mir-203
MI   MI0002840  ppy-mir-204
MI   MI0002619  ppy-mir-206
MI   MI0002992  ppy-mir-20a
MI   MI0014797  ppy-mir-20b
MI   MI0014866  ppy-mir-210
MI   MI0002851  ppy-mir-211
MI   MI0003029  ppy-mir-215
MI   MI0002864  ppy-mir-216a
MI   MI0014867  ppy-mir-216b
MI   MI0014868  ppy-mir-217
MI   MI0002872  ppy-mir-218-1
MI   MI0002878  ppy-mir-218-2
MI   MI0002886  ppy-mir-219-1
MI   MI0014869  ppy-mir-219-2
MI   MI0002632  ppy-mir-22
MI   MI0002900  ppy-mir-223
MI   MI0003045  ppy-mir-23a
MI   MI0002500  ppy-mir-23b
MI   MI0003069  ppy-mir-25
MI   MI0002643  ppy-mir-26a
MI   MI0014798  ppy-mir-26a-2
MI   MI0014799  ppy-mir-26b
MI   MI0003046  ppy-mir-27a
MI   MI0014800  ppy-mir-27b
MI   MI0014875  ppy-mir-297
MI   MI0014876  ppy-mir-298
MI   MI0014877  ppy-mir-299
MI   MI0002660  ppy-mir-29a
MI   MI0002726  ppy-mir-29b-1
MI   MI0002734  ppy-mir-29b-2
MI   MI0014801  ppy-mir-29c
MI   MI0014878  ppy-mir-300
MI   MI0014879  ppy-mir-301b
MI   MI0014880  ppy-mir-302b
MI   MI0014881  ppy-mir-302c
MI   MI0014882  ppy-mir-302d
MI   MI0014883  ppy-mir-302e
MI   MI0002669  ppy-mir-30a
MI   MI0014802  ppy-mir-30b
MI   MI0014803  ppy-mir-30c-1
MI   MI0014804  ppy-mir-30d
MI   MI0014805  ppy-mir-30e
MI   MI0002674  ppy-mir-31
MI   MI0020950  ppy-mir-3154
MI   MI0014884  ppy-mir-320a
MI   MI0014885  ppy-mir-320b-1
MI   MI0014886  ppy-mir-320b-2
MI   MI0014887  ppy-mir-320c-1
MI   MI0014888  ppy-mir-320c-2
MI   MI0014889  ppy-mir-320d-1
MI   MI0014890  ppy-mir-320d-2
MI   MI0020906  ppy-mir-320e
MI   MI0014891  ppy-mir-323
MI   MI0014894  ppy-mir-326
MI   MI0014895  ppy-mir-328
MI   MI0014896  ppy-mir-329-1
MI   MI0014897  ppy-mir-329-2
MI   MI0014902  ppy-mir-338
MI   MI0002687  ppy-mir-33a
MI   MI0014806  ppy-mir-33b
MI   MI0014905  ppy-mir-342
MI   MI0014906  ppy-mir-345
MI   MI0014907  ppy-mir-346
MI   MI0002799  ppy-mir-34a
MI   MI0014807  ppy-mir-34b
MI   MI0014808  ppy-mir-34c
MI   MI0014909  ppy-mir-362
MI   MI0014910  ppy-mir-363
MI   MI0020919  ppy-mir-3660
MI   MI0014913  ppy-mir-367
MI   MI0014914  ppy-mir-369
MI   MI0014916  ppy-mir-371
MI   MI0014917  ppy-mir-372
MI   MI0014918  ppy-mir-373
MI   MI0014919  ppy-mir-374a
MI   MI0014921  ppy-mir-376a-1
MI   MI0014922  ppy-mir-376a-2
MI   MI0014923  ppy-mir-376b
MI   MI0014924  ppy-mir-376c
MI   MI0014925  ppy-mir-377
MI   MI0014926  ppy-mir-378a
MI   MI0020912  ppy-mir-378b
MI   MI0020908  ppy-mir-378d
MI   MI0020957  ppy-mir-378e
MI   MI0014927  ppy-mir-379
MI   MI0014928  ppy-mir-380
MI   MI0014929  ppy-mir-381
MI   MI0014930  ppy-mir-382
MI   MI0020923  ppy-mir-3934
MI   MI0014933  ppy-mir-409
MI   MI0014934  ppy-mir-410
MI   MI0014935  ppy-mir-411
MI   MI0014936  ppy-mir-412
MI   MI0014937  ppy-mir-421
MI   MI0014938  ppy-mir-422a
MI   MI0014940  ppy-mir-424
MI   MI0014942  ppy-mir-429
MI   MI0020931  ppy-mir-4484
MI   MI0014947  ppy-mir-449a
MI   MI0014948  ppy-mir-449b
MI   MI0014953  ppy-mir-452
MI   MI0014954  ppy-mir-453
MI   MI0020915  ppy-mir-454
MI   MI0014957  ppy-mir-485
MI   MI0014959  ppy-mir-487a
MI   MI0014960  ppy-mir-487b
MI   MI0014961  ppy-mir-488
MI   MI0014963  ppy-mir-490
MI   MI0014966  ppy-mir-493
MI   MI0014967  ppy-mir-494
MI   MI0014968  ppy-mir-495
MI   MI0014969  ppy-mir-496
MI   MI0014971  ppy-mir-498
MI   MI0014973  ppy-mir-500
MI   MI0014974  ppy-mir-501
MI   MI0014975  ppy-mir-502
MI   MI0014976  ppy-mir-503
MI   MI0014979  ppy-mir-506
MI   MI0014980  ppy-mir-507
MI   MI0014981  ppy-mir-508
MI   MI0014982  ppy-mir-509-1
MI   MI0014983  ppy-mir-509-2
MI   MI0014984  ppy-mir-509-3
MI   MI0014985  ppy-mir-510
MI   MI0014988  ppy-mir-512-1
MI   MI0014989  ppy-mir-512-2
MI   MI0014990  ppy-mir-513a-1
MI   MI0014991  ppy-mir-513a-2
MI   MI0014992  ppy-mir-513b
MI   MI0014993  ppy-mir-513c
MI   MI0014994  ppy-mir-514-1
MI   MI0014995  ppy-mir-514-2
MI   MI0014996  ppy-mir-514-3
MI   MI0014997  ppy-mir-515-1
MI   MI0014998  ppy-mir-515-2
MI   MI0031101  ppy-mir-515-3
MI   MI0014999  ppy-mir-516a-1
MI   MI0015000  ppy-mir-516a-2
MI   MI0031107  ppy-mir-516a-3
MI   MI0015001  ppy-mir-516b-1
MI   MI0015002  ppy-mir-516b-2
MI   MI0015003  ppy-mir-517a
MI   MI0015004  ppy-mir-517b
MI   MI0015005  ppy-mir-517c
MI   MI0031102  ppy-mir-517c-2
MI   MI0031103  ppy-mir-517c-3
MI   MI0015006  ppy-mir-518a-1
MI   MI0015007  ppy-mir-518a-2
MI   MI0031108  ppy-mir-518a-3
MI   MI0015008  ppy-mir-518b
MI   MI0015009  ppy-mir-518c
MI   MI0015010  ppy-mir-518d
MI   MI0015011  ppy-mir-518e
MI   MI0015012  ppy-mir-518f
MI   MI0031104  ppy-mir-518g
MI   MI0015013  ppy-mir-519a
MI   MI0015015  ppy-mir-519b
MI   MI0015016  ppy-mir-519c
MI   MI0015017  ppy-mir-519d
MI   MI0015018  ppy-mir-519e
MI   MI0015014  ppy-mir-519f
MI   MI0015019  ppy-mir-520a
MI   MI0015020  ppy-mir-520b
MI   MI0015021  ppy-mir-520c
MI   MI0015022  ppy-mir-520d
MI   MI0015023  ppy-mir-520e
MI   MI0015024  ppy-mir-520f
MI   MI0015025  ppy-mir-520g
MI   MI0015026  ppy-mir-520h
MI   MI0031105  ppy-mir-520i
MI   MI0015027  ppy-mir-521-1
MI   MI0015028  ppy-mir-521-2
MI   MI0031106  ppy-mir-521-3
MI   MI0015029  ppy-mir-522
MI   MI0015030  ppy-mir-523
MI   MI0015031  ppy-mir-524
MI   MI0015032  ppy-mir-525
MI   MI0015033  ppy-mir-526a-1
MI   MI0015034  ppy-mir-526a-2
MI   MI0015035  ppy-mir-526b
MI   MI0015036  ppy-mir-527
MI   MI0015037  ppy-mir-532
MI   MI0015038  ppy-mir-539
MI   MI0015040  ppy-mir-542
MI   MI0015041  ppy-mir-543
MI   MI0015043  ppy-mir-545
MI   MI0020921  ppy-mir-548a
MI   MI0020927  ppy-mir-548c
MI   MI0020909  ppy-mir-548e
MI   MI0020926  ppy-mir-548f
MI   MI0020925  ppy-mir-548h
MI   MI0015047  ppy-mir-553
MI   MI0015053  ppy-mir-559
MI   MI0015057  ppy-mir-566
MI   MI0015059  ppy-mir-568
MI   MI0015060  ppy-mir-569
MI   MI0015064  ppy-mir-576
MI   MI0015066  ppy-mir-578
MI   MI0015067  ppy-mir-579
MI   MI0015077  ppy-mir-590
MI   MI0015084  ppy-mir-598
MI   MI0015089  ppy-mir-603
MI   MI0015097  ppy-mir-612
MI   MI0015104  ppy-mir-619
MI   MI0015108  ppy-mir-624
MI   MI0015109  ppy-mir-626
MI   MI0015114  ppy-mir-633
MI   MI0015116  ppy-mir-636
MI   MI0015118  ppy-mir-638
MI   MI0015120  ppy-mir-640
MI   MI0015125  ppy-mir-650
MI   MI0015126  ppy-mir-651
MI   MI0015127  ppy-mir-652
MI   MI0015130  ppy-mir-655
MI   MI0015131  ppy-mir-656
MI   MI0002776  ppy-mir-7-1
MI   MI0002782  ppy-mir-7-2
MI   MI0014790  ppy-mir-7-3
MI   MI0015143  ppy-mir-758
MI   MI0015150  ppy-mir-873
MI   MI0015152  ppy-mir-875
MI   MI0015158  ppy-mir-888
MI   MI0015159  ppy-mir-889
MI   MI0015160  ppy-mir-890
MI   MI0015163  ppy-mir-892a
MI   MI0015164  ppy-mir-892b
MI   MI0014791  ppy-mir-9-1
MI   MI0014792  ppy-mir-9-2
MI   MI0014793  ppy-mir-9-3
MI   MI0002994  ppy-mir-92-1
MI   MI0003111  ppy-mir-92-2
MI   MI0014809  ppy-mir-92b
MI   MI0003068  ppy-mir-93
MI   MI0002692  ppy-mir-95
MI   MI0002699  ppy-mir-98
MI   MI0002705  ppy-mir-99a
MI   MI0025558  prd-let-7
MI   MI0025681  prd-mir-1
MI   MI0025548  prd-mir-100
MI   MI0025572  prd-mir-1175
MI   MI0025715  prd-mir-124
MI   MI0025718  prd-mir-234
MI   MI0025622  prd-mir-235
MI   MI0025699  prd-mir-236
MI   MI0025583  prd-mir-252
MI   MI0025568  prd-mir-34
MI   MI0025604  prd-mir-37
MI   MI0025661  prd-mir-40
MI   MI0025575  prd-mir-46
MI   MI0025562  prd-mir-50
MI   MI0025601  prd-mir-58
MI   MI0025610  prd-mir-61
MI   MI0025698  prd-mir-67
MI   MI0025551  prd-mir-71
MI   MI0025560  prd-mir-72
MI   MI0025731  prd-mir-76
MI   MI0025580  prd-mir-7880a
MI   MI0025613  prd-mir-7880b
MI   MI0025616  prd-mir-7880c
MI   MI0025611  prd-mir-7895
MI   MI0025612  prd-mir-7896
MI   MI0025711  prd-mir-7952
MI   MI0025665  prd-mir-81
MI   MI0025649  prd-mir-87
MI   MI0025629  prd-mir-993
MI   MI0025571  prd-mir-9a
MI   MI0025609  prd-mir-9b
MI   MI0009708  pta-MIR1311
MI   MI0009713  pta-MIR1316
MI   MI0005776  pta-MIR156a
MI   MI0005777  pta-MIR156b
MI   MI0005778  pta-MIR159a
MI   MI0005779  pta-MIR159b
MI   MI0005780  pta-MIR159c
MI   MI0005782  pta-MIR166a
MI   MI0005783  pta-MIR166b
MI   MI0005784  pta-MIR166c
MI   MI0005785  pta-MIR171
MI   MI0005786  pta-MIR319
MI   MI0005787  pta-MIR390
MI   MI0005788  pta-MIR396
MI   MI0005789  pta-MIR398
MI   MI0005790  pta-MIR408
MI   MI0005791  pta-MIR482a
MI   MI0005792  pta-MIR482b
MI   MI0007052  pta-MIR482c
MI   MI0007053  pta-MIR482d
MI   MI0005799  pta-MIR950a
MI   MI0005800  pta-MIR950b
MI   MI0005802  pta-MIR952a
MI   MI0005803  pta-MIR952b
MI   MI0007042  ptc-MIR1446a
MI   MI0007043  ptc-MIR1446b
MI   MI0007044  ptc-MIR1446c
MI   MI0007045  ptc-MIR1446d
MI   MI0007046  ptc-MIR1446e
MI   MI0007048  ptc-MIR1448
MI   MI0007050  ptc-MIR1450
MI   MI0002184  ptc-MIR156a
MI   MI0002185  ptc-MIR156b
MI   MI0002186  ptc-MIR156c
MI   MI0002187  ptc-MIR156d
MI   MI0002188  ptc-MIR156e
MI   MI0002189  ptc-MIR156f
MI   MI0002190  ptc-MIR156g
MI   MI0002191  ptc-MIR156h
MI   MI0002192  ptc-MIR156i
MI   MI0002193  ptc-MIR156j
MI   MI0002194  ptc-MIR156k
MI   MI0022040  ptc-MIR156l
MI   MI0002195  ptc-MIR159a
MI   MI0002196  ptc-MIR159b
MI   MI0002200  ptc-MIR159c
MI   MI0002198  ptc-MIR159d
MI   MI0002199  ptc-MIR159e
MI   MI0002201  ptc-MIR160a
MI   MI0002202  ptc-MIR160b
MI   MI0002203  ptc-MIR160c
MI   MI0002204  ptc-MIR160d
MI   MI0002205  ptc-MIR160e
MI   MI0002206  ptc-MIR160f
MI   MI0002207  ptc-MIR160g
MI   MI0002208  ptc-MIR160h
MI   MI0002209  ptc-MIR162a
MI   MI0002210  ptc-MIR162b
MI   MI0002212  ptc-MIR164a
MI   MI0002213  ptc-MIR164b
MI   MI0002214  ptc-MIR164c
MI   MI0002215  ptc-MIR164d
MI   MI0002216  ptc-MIR164e
MI   MI0002217  ptc-MIR164f
MI   MI0002218  ptc-MIR166a
MI   MI0002219  ptc-MIR166b
MI   MI0002220  ptc-MIR166c
MI   MI0002221  ptc-MIR166d
MI   MI0002222  ptc-MIR166e
MI   MI0002223  ptc-MIR166f
MI   MI0002224  ptc-MIR166g
MI   MI0002225  ptc-MIR166h
MI   MI0002226  ptc-MIR166i
MI   MI0002227  ptc-MIR166j
MI   MI0002228  ptc-MIR166k
MI   MI0002229  ptc-MIR166l
MI   MI0002230  ptc-MIR166m
MI   MI0002231  ptc-MIR166n
MI   MI0002232  ptc-MIR166o
MI   MI0002233  ptc-MIR166p
MI   MI0002234  ptc-MIR166q
MI   MI0002235  ptc-MIR167a
MI   MI0002236  ptc-MIR167b
MI   MI0002237  ptc-MIR167c
MI   MI0002238  ptc-MIR167d
MI   MI0002239  ptc-MIR167e
MI   MI0002240  ptc-MIR167f
MI   MI0002241  ptc-MIR167g
MI   MI0002242  ptc-MIR167h
MI   MI0002243  ptc-MIR168a
MI   MI0002244  ptc-MIR168b
MI   MI0002245  ptc-MIR169a
MI   MI0002246  ptc-MIR169aa
MI   MI0002247  ptc-MIR169ab
MI   MI0002248  ptc-MIR169ac
MI   MI0002249  ptc-MIR169ad
MI   MI0002250  ptc-MIR169ae
MI   MI0002251  ptc-MIR169af
MI   MI0022041  ptc-MIR169ag
MI   MI0002252  ptc-MIR169b
MI   MI0002253  ptc-MIR169c
MI   MI0002254  ptc-MIR169d
MI   MI0002255  ptc-MIR169e
MI   MI0002256  ptc-MIR169f
MI   MI0002257  ptc-MIR169g
MI   MI0002258  ptc-MIR169h
MI   MI0002259  ptc-MIR169i
MI   MI0002260  ptc-MIR169j
MI   MI0002261  ptc-MIR169k
MI   MI0002262  ptc-MIR169l
MI   MI0002263  ptc-MIR169m
MI   MI0002264  ptc-MIR169n
MI   MI0002265  ptc-MIR169o
MI   MI0002266  ptc-MIR169p
MI   MI0002267  ptc-MIR169q
MI   MI0002268  ptc-MIR169r
MI   MI0002269  ptc-MIR169s
MI   MI0002270  ptc-MIR169t
MI   MI0002271  ptc-MIR169u
MI   MI0002272  ptc-MIR169v
MI   MI0002273  ptc-MIR169w
MI   MI0002274  ptc-MIR169x
MI   MI0002275  ptc-MIR169y
MI   MI0002276  ptc-MIR169z
MI   MI0002277  ptc-MIR171a
MI   MI0002278  ptc-MIR171b
MI   MI0002279  ptc-MIR171c
MI   MI0002280  ptc-MIR171d
MI   MI0002281  ptc-MIR171e
MI   MI0002282  ptc-MIR171f
MI   MI0002283  ptc-MIR171g
MI   MI0002284  ptc-MIR171h
MI   MI0002285  ptc-MIR171i
MI   MI0007034  ptc-MIR171j
MI   MI0005114  ptc-MIR171k
MI   MI0007032  ptc-MIR171l
MI   MI0007033  ptc-MIR171m
MI   MI0002287  ptc-MIR172a
MI   MI0002288  ptc-MIR172b
MI   MI0002289  ptc-MIR172c
MI   MI0002290  ptc-MIR172d
MI   MI0002291  ptc-MIR172e
MI   MI0002292  ptc-MIR172f
MI   MI0002293  ptc-MIR172g
MI   MI0002294  ptc-MIR172h
MI   MI0002295  ptc-MIR172i
MI   MI0022042  ptc-MIR2111a
MI   MI0022044  ptc-MIR2111b
MI   MI0002296  ptc-MIR319a
MI   MI0002297  ptc-MIR319b
MI   MI0002298  ptc-MIR319c
MI   MI0002299  ptc-MIR319d
MI   MI0002300  ptc-MIR319e
MI   MI0002301  ptc-MIR319f
MI   MI0002302  ptc-MIR319g
MI   MI0002303  ptc-MIR319h
MI   MI0002304  ptc-MIR319i
MI   MI0025491  ptc-MIR3627b
MI   MI0002305  ptc-MIR390a
MI   MI0002306  ptc-MIR390b
MI   MI0002307  ptc-MIR390c
MI   MI0002308  ptc-MIR390d
MI   MI0002309  ptc-MIR393a
MI   MI0002310  ptc-MIR393b
MI   MI0002311  ptc-MIR393c
MI   MI0002313  ptc-MIR394a
MI   MI0002314  ptc-MIR394b
MI   MI0002315  ptc-MIR395a
MI   MI0002316  ptc-MIR395b
MI   MI0002317  ptc-MIR395c
MI   MI0002318  ptc-MIR395d
MI   MI0002319  ptc-MIR395e
MI   MI0002320  ptc-MIR395f
MI   MI0002321  ptc-MIR395g
MI   MI0002322  ptc-MIR395h
MI   MI0002323  ptc-MIR395i
MI   MI0002324  ptc-MIR395j
MI   MI0022045  ptc-MIR395k
MI   MI0002325  ptc-MIR396a
MI   MI0002326  ptc-MIR396b
MI   MI0002327  ptc-MIR396c
MI   MI0002328  ptc-MIR396d
MI   MI0002329  ptc-MIR396e
MI   MI0002330  ptc-MIR396f
MI   MI0002331  ptc-MIR396g
MI   MI0002332  ptc-MIR397a
MI   MI0002333  ptc-MIR397b
MI   MI0002335  ptc-MIR398a
MI   MI0002336  ptc-MIR398b
MI   MI0002337  ptc-MIR398c
MI   MI0002338  ptc-MIR399a
MI   MI0002339  ptc-MIR399b
MI   MI0002348  ptc-MIR399c
MI   MI0002341  ptc-MIR399d
MI   MI0002349  ptc-MIR399e
MI   MI0002343  ptc-MIR399f
MI   MI0002344  ptc-MIR399g
MI   MI0002345  ptc-MIR399h
MI   MI0002346  ptc-MIR399i
MI   MI0002347  ptc-MIR399j
MI   MI0002350  ptc-MIR403a
MI   MI0002351  ptc-MIR403b
MI   MI0005115  ptc-MIR403c
MI   MI0025470  ptc-MIR403d
MI   MI0002352  ptc-MIR408
MI   MI0002354  ptc-MIR472a
MI   MI0002355  ptc-MIR472b
MI   MI0002356  ptc-MIR473a
MI   MI0002357  ptc-MIR473b
MI   MI0002365  ptc-MIR476a
MI   MI0002366  ptc-MIR476b
MI   MI0002368  ptc-MIR477a
MI   MI0002369  ptc-MIR477b
MI   MI0022029  ptc-MIR477c
MI   MI0022047  ptc-MIR477d
MI   MI0002392  ptc-MIR481a
MI   MI0002393  ptc-MIR481b
MI   MI0002394  ptc-MIR481c
MI   MI0002396  ptc-MIR481d
MI   MI0002397  ptc-MIR482a
MI   MI0022043  ptc-MIR482b
MI   MI0022048  ptc-MIR482c
MI   MI0022007  ptc-MIR482d
MI   MI0007035  ptc-MIR530a
MI   MI0007036  ptc-MIR530b
MI   MI0022024  ptc-MIR6423
MI   MI0021995  ptc-MIR6426a
MI   MI0022031  ptc-MIR6426b
MI   MI0022013  ptc-MIR6438a
MI   MI0021975  ptc-MIR6438b
MI   MI0022019  ptc-MIR6444
MI   MI0022020  ptc-MIR6445a
MI   MI0022028  ptc-MIR6445b
MI   MI0022022  ptc-MIR6447
MI   MI0022027  ptc-MIR6451
MI   MI0022037  ptc-MIR6455
MI   MI0022039  ptc-MIR6457a
MI   MI0021980  ptc-MIR6457b
MI   MI0021971  ptc-MIR6464
MI   MI0021979  ptc-MIR6469
MI   MI0021984  ptc-MIR6470
MI   MI0021987  ptc-MIR6473
MI   MI0025500  ptc-MIR7813
MI   MI0025472  ptc-MIR7814
MI   MI0025474  ptc-MIR7816
MI   MI0025477  ptc-MIR7817a
MI   MI0025479  ptc-MIR7817b
MI   MI0025501  ptc-MIR7819
MI   MI0025484  ptc-MIR7825
MI   MI0025487  ptc-MIR7826
MI   MI0025503  ptc-MIR7827
MI   MI0025488  ptc-MIR7828
MI   MI0025504  ptc-MIR7829
MI   MI0025506  ptc-MIR7834
MI   MI0025508  ptc-MIR7836
MI   MI0025493  ptc-MIR7837
MI   MI0025494  ptc-MIR7838
MI   MI0007041  ptc-MIR827
MI   MI0022049  ptc-MIR828a
MI   MI0022050  ptc-MIR828b
MI   MI0018997  pti-MIR5479
MI   MI0008397  ptr-let-7a-1
MI   MI0008398  ptr-let-7a-2
MI   MI0008399  ptr-let-7a-3
MI   MIMAT0007937  ptr-let-7b
MI   MIMAT0007938  ptr-let-7c
MI   MIMAT0007939  ptr-let-7d
MI   MIMAT0007940  ptr-let-7e
MI   MI0008404  ptr-let-7f-1
MI   MI0008405  ptr-let-7f-2
MI   MIMAT0007942  ptr-let-7g
MI   MIMAT0007943  ptr-let-7i
MI   MI0008412  ptr-mir-1-1
MI   MI0008422  ptr-mir-1-2
MI   MI0002713  ptr-mir-100
MI   MI0002722  ptr-mir-101-1
MI   MI0008408  ptr-mir-101-2
MI   MI0002742  ptr-mir-103-1
MI   MI0008409  ptr-mir-103-2
MI   MI0003112  ptr-mir-106a
MI   MI0003070  ptr-mir-106b
MI   MI0002755  ptr-mir-107
MI   MI0008410  ptr-mir-10a
MI   MI0008411  ptr-mir-10b
MI   MI0008419  ptr-mir-1185-1
MI   MI0008420  ptr-mir-1185-2
MI   MI0008421  ptr-mir-1197
MI   MI0020344  ptr-mir-1199
MI   MI0008424  ptr-mir-1202
MI   MI0008426  ptr-mir-1204
MI   MI0008431  ptr-mir-122
MI   MI0006309  ptr-mir-1224
MI   MI0008434  ptr-mir-1233-1
MI   MI0008435  ptr-mir-1233-2
MI   MI0008436  ptr-mir-1233-3
MI   MI0008437  ptr-mir-1234
MI   MI0008438  ptr-mir-1236
MI   MI0008454  ptr-mir-1248
MI   MI0002765  ptr-mir-124a
MI   MI0020586  ptr-mir-1252
MI   MI0008459  ptr-mir-1254
MI   MI0008464  ptr-mir-125a
MI   MI0002513  ptr-mir-125b-1
MI   MI0002578  ptr-mir-125b-2
MI   MI0020613  ptr-mir-1260b
MI   MI0008468  ptr-mir-1264
MI   MI0008472  ptr-mir-1271
MI   MI0008474  ptr-mir-1273
MI   MI0008484  ptr-mir-1283a
MI   MI0031111  ptr-mir-1283b
MI   MI0008486  ptr-mir-1285
MI   MI0008516  ptr-mir-1302-1
MI   MI0008517  ptr-mir-1302-2
MI   MI0008518  ptr-mir-1302-3
MI   MI0008519  ptr-mir-1302-4
MI   MI0008520  ptr-mir-1302-5
MI   MI0008521  ptr-mir-1302-6
MI   MI0008522  ptr-mir-1302-7
MI   MI0008523  ptr-mir-1302-8
MI   MI0008524  ptr-mir-1303
MI   MI0008527  ptr-mir-130a
MI   MI0008528  ptr-mir-130b
MI   MI0008529  ptr-mir-1322
MI   MI0008530  ptr-mir-1323
MI   MI0008531  ptr-mir-1324
MI   MI0002532  ptr-mir-133a-1
MI   MI0008533  ptr-mir-133a-2
MI   MI0008534  ptr-mir-133b
MI   MI0008535  ptr-mir-134
MI   MI0008536  ptr-mir-135a-1
MI   MI0002541  ptr-mir-135a-2
MI   MI0008537  ptr-mir-135b
MI   MI0008538  ptr-mir-137
MI   MI0008541  ptr-mir-141
MI   MI0008543  ptr-mir-142
MI   MI0002554  ptr-mir-144
MI   MI0008544  ptr-mir-146a
MI   MI0008545  ptr-mir-146b
MI   MI0008547  ptr-mir-148a
MI   MI0008548  ptr-mir-148b
MI   MI0008549  ptr-mir-149
MI   MI0008552  ptr-mir-152
MI   MI0008553  ptr-mir-153
MI   MI0002597  ptr-mir-154
MI   MI0002961  ptr-mir-15a
MI   MI0002495  ptr-mir-15b
MI   MI0002962  ptr-mir-16-1
MI   MI0008555  ptr-mir-16-2
MI   MI0002995  ptr-mir-17
MI   MI0002933  ptr-mir-181a-1
MI   MI0002807  ptr-mir-181a-2
MI   MI0002934  ptr-mir-181b-1
MI   MI0008556  ptr-mir-181b-2
MI   MI0002812  ptr-mir-181c
MI   MI0008557  ptr-mir-181d
MI   MI0008560  ptr-mir-1827
MI   MI0003086  ptr-mir-183
MI   MI0002602  ptr-mir-184
