AC   MIPF0000001
ID   let-7
MI   MI0008357  sly-MIR160a
MI   MI0006499  vvi-MIR160d
MI   MI0026337  cpa-MIR160a
MI   MI0025955  stu-MIR160a
MI   MI0017824  gma-MIR160e
MI   MI0017822  gma-MIR160c
MI   MI0001739  mtr-MIR160a
MI   MI0018979  aau-MIR160
MI   MI0021191  lus-MIR160d
MI   MI0021170  lus-MIR160b
MI   MI0021682  gma-MIR160f
MI   MI0019568  vun-MIR160
MI   MI0005615  mtr-MIR160d
MI   MI0002208  ptc-MIR160h
MI   MI0017823  gma-MIR160d
MI   MI0023284  cme-MIR160c
MI   MI0026066  ppe-MIR160a
MI   MI0013379  rco-MIR160a
MI   MI0024222  mes-MIR160b
MI   MI0023007  mdm-MIR160d
MI   MI0023005  mdm-MIR160b
MI   MI0020199  dpr-MIR160
MI   MI0016116  pab-MIR160a
MI   MI0006052  smo-MIR160b
MI   MI0027510  atr-MIR160
MI   MI0025956  stu-MIR160b
MI   MI0021245  lus-MIR160j
MI   MI0018100  bdi-MIR160c
MI   MI0013380  rco-MIR160b
MI   MI0000663  osa-MIR160a
MI   MI0031681  ata-MIR160a
MI   MI0024221  mes-MIR160a
MI   MI0023004  mdm-MIR160a
MI   MI0021242  lus-MIR160i
MI   MI0021231  lus-MIR160h
MI   MI0016117  pab-MIR160b
MI   MI0014523  aly-MIR160c
MI   MI0006172  tae-MIR160
MI   MI0002204  ptc-MIR160d
MI   MI0002201  ptc-MIR160a
MI   MI0001479  zma-MIR160e
MI   MI0001467  zma-MIR160d
MI   MI0000666  osa-MIR160d
MI   MI0000192  ath-MIR160c
MI   MI0024223  mes-MIR160c
MI   MI0020267  bna-MIR160d
MI   MI0018371  mtr-MIR160f
MI   MI0016604  far-MIR160
MI   MI0013192  zma-MIR160g
MI   MI0006051  smo-MIR160a
MI   MI0001848  zma-MIR160f
MI   MI0001100  osa-MIR160e
MI   MI0031703  ata-MIR160c
MI   MI0031653  ata-MIR160b
MI   MI0026341  cpa-MIR160e
MI   MI0026338  cpa-MIR160b
MI   MI0022239  htu-MIR160a
MI   MI0021332  nta-MIR160c
MI   MI0020266  bna-MIR160c
MI   MI0018106  bdi-MIR160d
MI   MI0018093  bdi-MIR160b
MI   MI0016454  ttu-MIR160
MI   MI0014522  aly-MIR160b
MI   MI0006498  vvi-MIR160c
MI   MI0005903  ppt-MIR160g
MI   MI0005902  ppt-MIR160f
MI   MI0005901  ppt-MIR160e
MI   MI0005656  ppt-MIR160b
MI   MI0005655  ppt-MIR160a
MI   MI0001511  sbi-MIR160e
MI   MI0001510  sbi-MIR160b
MI   MI0001509  sbi-MIR160c
MI   MI0001508  sbi-MIR160a
MI   MI0001507  sbi-MIR160d
MI   MI0001468  zma-MIR160b
MI   MI0001466  zma-MIR160c
MI   MI0001465  zma-MIR160a
MI   MI0000665  osa-MIR160c
MI   MI0000664  osa-MIR160b
MI   MI0000191  ath-MIR160b
MI   MI0018107  bdi-MIR160e
MI   MI0015336  ahy-MIR160
MI   MI0005905  ppt-MIR160i
MI   MI0005576  mtr-MIR160c
MI   MI0021333  nta-MIR160d
MI   MI0021067  cca-MIR160a
MI   MI0010864  sbi-MIR160f
MI   MI0001101  osa-MIR160f
MI   MI0023282  cme-MIR160d
MI   MI0017462  tcc-MIR160c
MI   MI0002207  ptc-MIR160g
MI   MI0005657  ppt-MIR160c
MI   MI0005658  ppt-MIR160d
MI   MI0017260  hsa-mir-4633
MI   MI0016785  hsa-mir-4442
MI   MI0025457  rgl-MIR7804
MI   MI0005904  ppt-MIR160h
MI   MI0017906  gma-MIR5034
MI   MI0025002  mmu-mir-7662
MI   MI0018957  aca-mir-5408c
MI   MI0015673  cin-mir-4119
MI   MI0011226  ppc-mir-2b
//
AC   MIPF0000016
ID   MIR156
MI   MI0016580  gma-MIR156g
MI   MI0002194  ptc-MIR156k
MI   MI0024217  mes-MIR156k
MI   MI0022993  mdm-MIR156w
MI   MI0022992  mdm-MIR156v
MI   MI0022991  mdm-MIR156u
MI   MI0022990  mdm-MIR156t
MI   MI0022234  hpa-MIR156a
MI   MI0019234  ath-MIR156j
MI   MI0017453  tcc-MIR156a
MI   MI0016615  far-MIR156b
MI   MI0016614  far-MIR529
MI   MI0016609  far-MIR156a
MI   MI0016559  gma-MIR156f
MI   MI0015334  ahy-MIR156c
MI   MI0015332  ahy-MIR156a
MI   MI0013374  rco-MIR156e
MI   MI0012110  aqc-MIR529
MI   MI0011566  bdi-MIR156a
MI   MI0006485  vvi-MIR156a
MI   MI0001790  gma-MIR156b
MI   MI0026061  ppe-MIR156f
MI   MI0023255  cme-MIR156f
MI   MI0022997  mdm-MIR156aa
MI   MI0022996  mdm-MIR156z
MI   MI0022995  mdm-MIR156y
MI   MI0022994  mdm-MIR156x
MI   MI0022989  mdm-MIR156s
MI   MI0022988  mdm-MIR156r
MI   MI0022987  mdm-MIR156q
MI   MI0022986  mdm-MIR156p
MI   MI0006047  smo-MIR156b
MI   MI0014513  aly-MIR157d
MI   MI0000187  ath-MIR157d
MI   MI0019757  gma-MIR156r
MI   MI0022999  mdm-MIR156ac
MI   MI0022998  mdm-MIR156ab
MI   MI0027505  atr-MIR156a
MI   MI0001083  ath-MIR156h
MI   MI0027507  atr-MIR156c
MI   MI0026064  ppe-MIR156i
MI   MI0026063  ppe-MIR156h
MI   MI0026057  ppe-MIR156b
MI   MI0023235  cme-MIR156b
MI   MI0022236  han-MIR156c
MI   MI0022052  hbr-MIR156
MI   MI0021326  nta-MIR156h
MI   MI0021325  nta-MIR156g
MI   MI0021206  lus-MIR156f
MI   MI0021204  lus-MIR156e
MI   MI0021199  lus-MIR156c
MI   MI0021198  lus-MIR156i
MI   MI0021181  lus-MIR156b
MI   MI0020263  bna-MIR156g
MI   MI0019566  vun-MIR156b
MI   MI0018654  gma-MIR156m
MI   MI0018653  gma-MIR156l
MI   MI0018651  gma-MIR156j
MI   MI0017820  gma-MIR156i
MI   MI0017458  tcc-MIR156f
MI   MI0017457  tcc-MIR156e
MI   MI0015333  ahy-MIR156b
MI   MI0014511  aly-MIR157b
MI   MI0014510  aly-MIR157a
MI   MI0014509  aly-MIR156h
MI   MI0013377  rco-MIR156h
MI   MI0013375  rco-MIR156f
MI   MI0006492  vvi-MIR156i
MI   MI0006491  vvi-MIR156g
MI   MI0006490  vvi-MIR156f
MI   MI0005643  gra-MIR157b
MI   MI0005642  gra-MIR157a
MI   MI0005613  mtr-MIR156h
MI   MI0005605  mtr-MIR156f
MI   MI0005595  mtr-MIR156e
MI   MI0002193  ptc-MIR156j
MI   MI0002192  ptc-MIR156i
MI   MI0002190  ptc-MIR156g
MI   MI0001772  gma-MIR156c
MI   MI0001770  gma-MIR156d
MI   MI0000185  ath-MIR157b
MI   MI0000184  ath-MIR157a
MI   MI0026406  lus-MIR156h
MI   MI0026333  cpa-MIR156f
MI   MI0026332  cpa-MIR156e
MI   MI0026062  ppe-MIR156g
MI   MI0025963  stu-MIR156b
MI   MI0025962  stu-MIR156a
MI   MI0024216  mes-MIR156j
MI   MI0024215  mes-MIR156i
MI   MI0024214  mes-MIR156h
MI   MI0021328  nta-MIR156j
MI   MI0021327  nta-MIR156i
MI   MI0021200  lus-MIR156d
MI   MI0021066  cca-MIR156c
MI   MI0016986  bcy-MIR156
MI   MI0016982  bgy-MIR156
MI   MI0014512  aly-MIR157c
MI   MI0013376  rco-MIR156g
MI   MI0010663  bol-MIR157a
MI   MI0010648  bra-MIR157a
MI   MI0006484  bna-MIR156c
MI   MI0006481  bna-MIR156b
MI   MI0006049  smo-MIR156d
MI   MI0006048  smo-MIR156c
MI   MI0002191  ptc-MIR156h
MI   MI0001771  gma-MIR156e
MI   MI0000186  ath-MIR157c
MI   MI0025965  stu-MIR156d
MI   MI0025964  stu-MIR156c
MI   MI0009973  sly-MIR156c
MI   MI0009972  sly-MIR156b
MI   MI0009971  sly-MIR156a
MI   MI0023260  cme-MIR156e
MI   MI0022040  ptc-MIR156l
MI   MI0005607  mtr-MIR156g
MI   MI0012068  aqc-MIR156b
MI   MI0012069  aqc-MIR156a
MI   MI0005777  pta-MIR156b
MI   MI0005776  pta-MIR156a
MI   MI0016101  pab-MIR3699
MI   MI0029026  nve-mir-9422
MI   MI0022851  mmu-mir-6973b
MI   MI0008283  osa-MIR1877
MI   MI0021480  hbr-MIR6171
MI   MI0021971  ptc-MIR6464
MI   MI0021505  hvu-MIR6190
MI   MI0006072  smo-MIR1088
MI   MI0031576  ssc-mir-9809
MI   MI0028146  eca-mir-8990
MI   MI0022912  mmu-mir-7063
MI   MI0007383  gga-mir-1651
MI   MI0022491  gga-mir-6671
MI   MI0023678  mml-mir-7189
MI   MI0022961  hsa-mir-7110
MI   MI0027035  ppc-mir-8332
MI   MI0014369  bmo-mir-3312
MI   MI0017341  hsa-mir-4708
//
AC   MIPF0000017
ID   mir-20
MI   MI0000071  hsa-mir-17
MI   MI0005031  bta-mir-17
MI   MI0003019  mne-mir-17
MI   MI0003013  lla-mir-17
MI   MI0003007  sla-mir-17
MI   MI0003001  mml-mir-17
MI   MI0002995  ptr-mir-17
MI   MI0002983  ppa-mir-17
MI   MI0002977  age-mir-17
MI   MI0002971  lca-mir-17
MI   MI0002965  ggo-mir-17
MI   MI0030648  chi-mir-17
MI   MI0028684  efu-mir-17
MI   MI0025258  oar-mir-17
MI   MI0002989  ppy-mir-17
MI   MI0000687  mmu-mir-17
MI   MI0005354  mdo-mir-17
MI   MI0006960  oan-mir-17
MI   MI0008214  ssc-mir-17
MI   MI0000845  rno-mir-17-1
MI   MI0001184  gga-mir-17
MI   MI0020419  cgr-mir-17
MI   MI0031372  oha-mir-17
MI   MI0031174  tch-mir-17
MI   MI0008050  cfa-mir-17
MI   MI0013784  tgu-mir-17a
MI   MI0004803  xtr-mir-17
MI   MI0018772  aca-mir-17
MI   MI0012831  eca-mir-17
MI   MI0003441  fru-mir-17-2
MI   MI0023342  ccr-mir-17
MI   MI0003442  tni-mir-17-2
MI   MI0001897  dre-mir-17a-1
MI   MI0019542  ola-mir-17
MI   MI0001898  dre-mir-17a-2
MI   MI0026533  ssa-mir-17-3
MI   MI0003231  fru-mir-17-1
MI   MI0026535  ssa-mir-17-1
MI   MI0003232  tni-mir-17-1
MI   MI0024524  ipu-mir-17a
MI   MI0026534  ssa-mir-17-2
MI   MI0012942  eca-mir-106a
MI   MI0026603  ssa-mir-20a-3
MI   MI0024525  ipu-mir-17b
MI   MI0030593  chi-mir-106a
MI   MI0025282  oar-mir-106a
MI   MI0019473  ola-mir-106a
MI   MI0006131  rno-mir-17-2
MI   MI0005005  bta-mir-106a
MI   MI0003120  mne-mir-106a
MI   MI0003115  sla-mir-106a
MI   MI0003112  ptr-mir-106a
MI   MI0003109  ppy-mir-106a
MI   MI0003107  mml-mir-106a
MI   MI0003102  ppa-mir-106a
MI   MI0003099  age-mir-106a
MI   MI0003096  ggo-mir-106a
MI   MI0000113  hsa-mir-106a
MI   MI0024566  ipu-mir-20a
MI   MI0002412  ssc-mir-106a
MI   MI0001907  dre-mir-20a
MI   MI0017014  pma-mir-17a
MI   MI0013818  tgu-mir-106
MI   MI0006693  oan-mir-106
MI   MI0001899  dre-mir-20b
MI   MI0026602  ssa-mir-20a-2
MI   MI0019539  ola-mir-20a-2
MI   MI0017022  pma-mir-20a
MI   MI0008173  cfa-mir-106a
MI   MI0001210  gga-mir-106
MI   MI0000406  mmu-mir-106a
MI   MI0026604  ssa-mir-20b
MI   MI0019418  ola-mir-20a-1
MI   MI0026601  ssa-mir-20a-1
MI   MI0023367  ccr-mir-20a
MI   MI0003554  rno-mir-20b
MI   MI0005357  mdo-mir-20a
MI   MI0003443  fru-mir-20
MI   MI0031232  tch-mir-20a
MI   MI0030687  chi-mir-20b
MI   MI0030686  chi-mir-20a
MI   MI0028681  efu-mir-20
MI   MI0018812  aca-mir-20a
MI   MI0012835  eca-mir-20a
MI   MI0008052  cfa-mir-20a
MI   MI0006874  oan-mir-20a-2
MI   MI0005015  bta-mir-20b
MI   MI0004741  bta-mir-20a
MI   MI0003444  tni-mir-20
MI   MI0003022  mne-mir-20
MI   MI0003016  lla-mir-20
MI   MI0003010  sla-mir-20
MI   MI0003004  mml-mir-20a
MI   MI0002998  ptr-mir-20a
MI   MI0002992  ppy-mir-20a
MI   MI0002986  ppa-mir-20
MI   MI0002980  age-mir-20
MI   MI0002974  lca-mir-20
MI   MI0002968  ggo-mir-20a
MI   MI0002423  ssc-mir-20a
MI   MI0000638  rno-mir-20a
MI   MI0000568  mmu-mir-20a
MI   MI0000076  hsa-mir-20a
MI   MI0026440  ssa-mir-106b
MI   MI0026438  ssa-mir-106a-1
MI   MI0018813  aca-mir-20b
MI   MI0013770  tgu-mir-20a
MI   MI0003536  mmu-mir-20b
MI   MI0001181  gga-mir-20a
MI   MI0022125  ssc-mir-20b-2
MI   MI0022124  ssc-mir-20b-1
MI   MI0010322  cfa-mir-20b
MI   MI0007591  mml-mir-20b
MI   MI0031410  oha-mir-20a
MI   MI0020457  cgr-mir-20a
MI   MI0012950  eca-mir-20b
MI   MI0001517  gga-mir-20b
MI   MI0026439  ssa-mir-106a-2
MI   MI0012498  mdo-mir-106
MI   MI0004911  xtr-mir-20a
MI   MI0014797  ppy-mir-20b
MI   MI0013819  tgu-mir-20b
MI   MI0008579  ptr-mir-20b
MI   MI0001519  hsa-mir-20b
MI   MI0031400  oha-mir-20b
MI   MI0023938  mdo-mir-20b
MI   MI0020774  ggo-mir-20b
MI   MI0017023  pma-mir-20b
MI   MI0006695  oan-mir-20b
MI   MI0004961  xtr-mir-20b
MI   MI0004822  xtr-mir-106
MI   MI0001453  xla-mir-20
MI   MI0006872  oan-mir-20a-1
MI   MI0006945  oan-mir-1414
MI   MI0015352  ahy-MIR3519
MI   MI0021919  mmu-mir-6387
MI   MI0020158  hco-mir-5980
MI   MI0023480  bma-mir-5873
//
AC   MIPF0000018
ID   mir-548a
MI   MI0016752  hsa-mir-548ab
MI   MI0020927  ppy-mir-548c
MI   MI0008750  ptr-mir-548f-1
MI   MI0016688  hsa-mir-548z
MI   MI0008749  ptr-mir-548c
MI   MI0003630  hsa-mir-548c
MI   MI0020842  ggo-mir-548f
MI   MI0020826  ggo-mir-548a
MI   MI0016690  hsa-mir-548aa-2
MI   MI0016689  hsa-mir-548aa-1
MI   MI0012566  ptr-mir-570
MI   MI0007822  mml-mir-548d
MI   MI0006377  hsa-mir-548f-4
MI   MI0003671  hsa-mir-548d-2
MI   MI0003668  hsa-mir-548d-1
MI   MI0008759  ptr-mir-548j
MI   MI0022212  hsa-mir-548az
MI   MI0020604  ptr-mir-548e
MI   MI0020926  ppy-mir-548f
MI   MI0008751  ptr-mir-548f-2
MI   MI0006376  hsa-mir-548f-3
MI   MI0006375  hsa-mir-548f-2
MI   MI0006374  hsa-mir-548f-1
MI   MI0006378  hsa-mir-548f-5
MI   MI0020836  ggo-mir-548d
MI   MI0016796  hsa-mir-548ah
MI   MI0006424  hsa-mir-548i-4
MI   MI0020824  ggo-mir-548e
MI   MI0008755  ptr-mir-548i-3
MI   MI0008789  ptr-mir-579
MI   MI0003586  hsa-mir-579
MI   MI0015067  ppy-mir-579
MI   MI0008754  ptr-mir-548i-2
MI   MI0008753  ptr-mir-548i-1
MI   MI0006423  hsa-mir-548i-3
MI   MI0006421  hsa-mir-548i-1
MI   MI0016794  hsa-mir-548ag-2
MI   MI0008757  ptr-mir-548i-5
MI   MI0008760  ptr-mir-548k
MI   MI0006354  hsa-mir-548k
MI   MI0020921  ppy-mir-548a
MI   MI0016751  hsa-mir-548h-5
MI   MI0008747  ptr-mir-548a-2
MI   MI0016780  hsa-mir-548ae-2
MI   MI0016779  hsa-mir-548ae-1
MI   MI0014244  hsa-mir-548x
MI   MI0016840  hsa-mir-548ak
MI   MI0025747  hsa-mir-548ba
MI   MI0003598  hsa-mir-548a-2
MI   MI0008756  ptr-mir-548i-4
MI   MI0012538  mml-mir-603
MI   MI0015089  ppy-mir-603
MI   MI0006412  hsa-mir-548h-2
MI   MI0014164  hsa-mir-548t
MI   MI0007819  mml-mir-548a
MI   MI0003596  hsa-mir-548b
MI   MI0003577  hsa-mir-570
MI   MI0007840  mml-mir-570
MI   MI0016815  hsa-mir-548aj-2
MI   MI0020601  ptr-mir-548o
MI   MI0006413  hsa-mir-548h-3
MI   MI0003612  hsa-mir-548a-3
MI   MI0022210  hsa-mir-548ay
MI   MI0016813  hsa-mir-548ai
MI   MI0008752  ptr-mir-548h
MI   MI0006411  hsa-mir-548h-1
MI   MI0006400  hsa-mir-548m
MI   MI0016907  hsa-mir-548an
MI   MI0016833  hsa-mir-548x-2
MI   MI0007823  mml-mir-548e
MI   MI0006344  hsa-mir-548e
MI   MI0016904  hsa-mir-548am
MI   MI0008763  ptr-mir-548p
MI   MI0006420  hsa-mir-548p
MI   MI0003616  hsa-mir-603
MI   MI0016595  hsa-mir-548y
MI   MI0020909  ppy-mir-548e
MI   MI0016814  hsa-mir-548aj-1
MI   MI0008761  ptr-mir-548l
MI   MI0014222  hsa-mir-548w
MI   MI0008746  ptr-mir-548a-1
MI   MI0007824  mml-mir-548f
MI   MI0006399  hsa-mir-548n
MI   MI0006395  hsa-mir-548g
MI   MI0006361  hsa-mir-548l
MI   MI0008748  ptr-mir-548b
MI   MI0020814  ggo-mir-548c
MI   MI0016851  hsa-mir-548al
MI   MI0003593  hsa-mir-548a-1
MI   MI0020925  ppy-mir-548h
MI   MI0016762  hsa-mir-548ac
MI   MI0019130  hsa-mir-548aq
MI   MI0016770  hsa-mir-548ad
MI   MI0006414  hsa-mir-548h-4
MI   MI0017875  hsa-mir-548ap
MI   MI0016793  hsa-mir-548ag-1
MI   MI0014168  hsa-mir-548u
MI   MI0008762  ptr-mir-548n
MI   MI0007820  mml-mir-548b
MI   MI0014141  hsa-mir-548s
MI   MI0023634  mml-mir-548h
MI   MI0006402  hsa-mir-548o
MI   MI0019131  hsa-mir-548ar
MI   MI0007846  mml-mir-579
MI   MI0010637  hsa-mir-548q
MI   MI0007821  mml-mir-548c
MI   MI0006422  hsa-mir-548i-2
MI   MI0016746  hsa-mir-548o-2
MI   MI0014174  hsa-mir-548v
MI   MI0019283  hsa-mir-548aw
MI   MI0020808  ggo-mir-548b
MI   MI0006345  hsa-mir-548j
MI   MI0023676  mml-mir-548j
MI   MI0029321  hsa-mir-548bb
MI   MI0019286  hsa-mir-548ax
MI   MI0019132  hsa-mir-548as
MI   MI0023633  mml-mir-548g
MI   MI0019152  hsa-mir-548av
MI   MI0019145  hsa-mir-548au
MI   MI0023670  mml-mir-548i
MI   MI0017871  hsa-mir-548ao
MI   MI0024136  gga-mir-7463
MI   MI0018972  aca-mir-5464
MI   MI0019137  hsa-mir-548at
MI   MI0018285  mtr-MIR5222
MI   MI0015550  cin-mir-4009c
MI   MI0006661  oan-mir-1327
MI   MI0014427  bmo-mir-3367
MI   MI0029142  bdi-MIR9491
MI   MI0024196  ghr-MIR7507
//
AC   MIPF0000019
ID   mir-10
MI   MI0010106  lgi-mir-10
MI   MI0009654  dya-mir-10
MI   MI0009600  dwi-mir-10
MI   MI0009454  dsi-mir-10
MI   MI0009346  dse-mir-10
MI   MI0009311  dpe-mir-10
MI   MI0009247  dmo-mir-10
MI   MI0009146  dgr-mir-10
MI   MI0009091  der-mir-10
MI   MI0009014  dan-mir-10
MI   MI0001307  dps-mir-10
MI   MI0000130  dme-mir-10
MI   MI0003450  tni-mir-10c
MI   MI0003449  fru-mir-10c
MI   MI0027386  pxy-mir-10
MI   MI0021727  hme-mir-10
MI   MI0020998  mse-mir-10a
MI   MI0016657  nlo-mir-10
MI   MI0014737  nvi-mir-10
MI   MI0013600  cqu-mir-10
MI   MI0013484  aae-mir-10
MI   MI0013354  api-mir-10
MI   MI0012262  isc-mir-10
MI   MI0012217  dpu-mir-10
MI   MI0010149  sko-mir-10
MI   MI0008899  tca-mir-10
MI   MI0005727  ame-mir-10
MI   MI0004973  bmo-mir-10
MI   MI0026443  ssa-mir-10a-2
MI   MI0026442  ssa-mir-10a-1
MI   MI0024467  ipu-mir-10c
MI   MI0023309  ccr-mir-10c
MI   MI0009528  dvi-mir-10
MI   MI0001888  dre-mir-10c
MI   MI0031319  oha-mir-10a
MI   MI0030596  chi-mir-10a
MI   MI0026173  bbe-mir-10a
MI   MI0024468  ipu-mir-10d
MI   MI0024464  ipu-mir-10a
MI   MI0023310  ccr-mir-10d
MI   MI0019645  sha-mir-10a
MI   MI0013101  ssc-mir-10a
MI   MI0010644  lmi-mir-10
MI   MI0010011  bfl-mir-10a
MI   MI0008410  ptr-mir-10a
MI   MI0008161  cfa-mir-10a
MI   MI0007559  gga-mir-10a
MI   MI0006859  oan-mir-10a
MI   MI0005273  mdo-mir-10a
MI   MI0001889  dre-mir-10d
MI   MI0025138  lva-mir-10
MI   MI0025089  pmi-mir-10
MI   MI0010190  spu-mir-10
MI   MI0025251  oar-mir-10a
MI   MI0020381  cgr-mir-10a
MI   MI0018716  aca-mir-10a
MI   MI0012768  eca-mir-10a
MI   MI0007587  mml-mir-10a
MI   MI0005007  bta-mir-10a
MI   MI0004796  xtr-mir-10a
MI   MI0002792  ppa-mir-10a
MI   MI0002791  age-mir-10a
MI   MI0002790  sla-mir-10a
MI   MI0002789  ppy-mir-10a
MI   MI0002788  ggo-mir-10a
MI   MI0001363  dre-mir-10a
MI   MI0000841  rno-mir-10a
MI   MI0000685  mmu-mir-10a
MI   MI0000266  hsa-mir-10a
MI   MI0019358  tur-mir-10
MI   MI0001602  aga-mir-10
MI   MI0026447  ssa-mir-10b-4
MI   MI0026444  ssa-mir-10b-1
MI   MI0016248  tgu-mir-10a
MI   MI0001216  gga-mir-10b
MI   MI0030597  chi-mir-10b
MI   MI0026446  ssa-mir-10b-3
MI   MI0026445  ssa-mir-10b-2
MI   MI0003279  fru-mir-10b-1
MI   MI0031321  oha-mir-10c
MI   MI0031249  tch-mir-10b-2
MI   MI0031130  tch-mir-10b-1
MI   MI0028605  efu-mir-10
MI   MI0025252  oar-mir-10b
MI   MI0024466  ipu-mir-10b-2
MI   MI0024465  ipu-mir-10b-1
MI   MI0023308  ccr-mir-10b
MI   MI0020382  cgr-mir-10b
MI   MI0019626  sha-mir-10b
MI   MI0019535  ola-mir-10b
MI   MI0018717  aca-mir-10b
MI   MI0014794  ppy-mir-10b
MI   MI0013102  ssc-mir-10b
MI   MI0012837  eca-mir-10b
MI   MI0010331  cfa-mir-10b
MI   MI0008411  ptr-mir-10b
MI   MI0007588  mml-mir-10b
MI   MI0006921  oan-mir-10b
MI   MI0005274  mdo-mir-10b
MI   MI0005052  bta-mir-10b
MI   MI0004797  xtr-mir-10b
MI   MI0003298  tni-mir-10b-1
MI   MI0003297  fru-mir-10b-2
MI   MI0003280  tni-mir-10b-2
MI   MI0002795  ppa-mir-10b
MI   MI0002794  mne-mir-10b
MI   MI0002793  ggo-mir-10b
MI   MI0001887  dre-mir-10b-2
MI   MI0001364  dre-mir-10b-1
MI   MI0000842  rno-mir-10b
MI   MI0000267  hsa-mir-10b
MI   MI0000221  mmu-mir-10b
MI   MI0031320  oha-mir-10b
MI   MI0026175  bbe-mir-10c
MI   MI0025427  hhi-mir-10d
MI   MI0022194  pol-mir-10b
MI   MI0019513  ola-mir-10d
MI   MI0018718  aca-mir-10c
MI   MI0010013  bfl-mir-10c
MI   MI0004967  fru-mir-10d
MI   MI0004966  tni-mir-10d
MI   MI0026449  ssa-mir-10d-2
MI   MI0026448  ssa-mir-10d-1
MI   MI0004798  xtr-mir-10c
MI   MI0010053  cte-mir-10a
MI   MI0016323  tca-mir-3849
MI   MI0017010  pma-mir-10a
MI   MI0029052  nve-mir-9438
MI   MI0016097  pab-MIR3695
//
AC   MIPF0000020
ID   mir-1
MI   MI0000003  cel-mir-1
MI   MI0011077  crm-mir-1
MI   MI0000493  cbr-mir-1
MI   MI0024873  cbn-mir-1-2
MI   MI0024872  cbn-mir-1-1
MI   MI0004890  xtr-mir-1b
MI   MI0020072  hco-mir-1
MI   MI0018528  asu-mir-1
MI   MI0010046  cte-mir-1
MI   MI0010100  lgi-mir-1
MI   MI0008372  xla-mir-1b
MI   MI0007569  mml-mir-1-2
MI   MI0006700  oan-mir-1a
MI   MI0001877  dre-mir-1-2
MI   MI0028887  efu-mir-1-2
MI   MI0028831  efu-mir-1-1
MI   MI0024455  ipu-mir-1-1
MI   MI0020625  ggo-mir-1
MI   MI0013780  tgu-mir-1-2
MI   MI0012746  eca-mir-1-1
MI   MI0009718  bta-mir-1-2
MI   MI0008422  ptr-mir-1-2
MI   MI0008118  cfa-mir-1-2
MI   MI0005269  mdo-mir-1-1
MI   MI0004789  xtr-mir-1a-1
MI   MI0002930  ppa-mir-1
MI   MI0001878  dre-mir-1-1
MI   MI0001196  gga-mir-1a-2
MI   MI0000437  hsa-mir-1-2
MI   MI0031785  rno-mir-1b
MI   MI0026580  ssa-mir-1-4
MI   MI0026579  ssa-mir-1-1
MI   MI0025426  hhi-mir-1
MI   MI0024564  ipu-mir-206-1
MI   MI0023302  ccr-mir-1
MI   MI0022189  pol-mir-1
MI   MI0014778  ppy-mir-1-1
MI   MI0012853  eca-mir-1-2
MI   MI0011127  ppc-mir-1
MI   MI0008412  ptr-mir-1-1
MI   MI0008060  cfa-mir-1-1
MI   MI0007568  mml-mir-1-1
MI   MI0002045  dre-mir-206-1
MI   MI0000651  hsa-mir-1-1
MI   MI0000139  mmu-mir-1a-1
MI   MI0026578  ssa-mir-1-2
MI   MI0026185  bbe-mir-1
MI   MI0012216  dpu-mir-1
MI   MI0010008  bfl-mir-1
MI   MI0003424  tni-mir-1
MI   MI0003423  fru-mir-1
MI   MI0031398  oha-mir-1c
MI   MI0031312  oha-mir-1a
MI   MI0030587  chi-mir-1
MI   MI0025681  prd-mir-1
MI   MI0025086  pmi-mir-1
MI   MI0024565  ipu-mir-206-2
MI   MI0024006  mdo-mir-1-2
MI   MI0023366  ccr-mir-206
MI   MI0019525  ola-mir-1-2
MI   MI0019437  ola-mir-1-1
MI   MI0018800  aca-mir-1a-2
MI   MI0018799  aca-mir-1a-1
MI   MI0015440  rno-mir-3571
MI   MI0013781  tgu-mir-1-1
MI   MI0010682  ssc-mir-1
MI   MI0010186  spu-mir-1
MI   MI0009719  bta-mir-1-1
MI   MI0006283  mmu-mir-1b
MI   MI0004788  xtr-mir-1a-2
MI   MI0003489  rno-mir-1
MI   MI0002046  dre-mir-206-2
MI   MI0001247  gga-mir-1a-1
MI   MI0000652  mmu-mir-1a-2
MI   MI0031397  oha-mir-1b
MI   MI0026577  ssa-mir-1-3
MI   MI0025135  lva-mir-1
MI   MI0017001  pma-mir-1c
MI   MI0031399  oha-mir-1d
MI   MI0028884  efu-mir-206
MI   MI0019395  tur-mir-1
MI   MI0015480  cin-mir-1
MI   MI0007135  odi-mir-1c
MI   MI0027080  str-mir-1
MI   MI0022206  pol-mir-206
MI   MI0020375  cgr-mir-1
MI   MI0019552  ola-mir-206
MI   MI0016626  ngi-mir-1
MI   MI0015955  ame-mir-1-2
MI   MI0014753  nvi-mir-1
MI   MI0013909  api-mir-1
MI   MI0012261  isc-mir-1
MI   MI0001575  ame-mir-1-1
MI   MI0018801  aca-mir-1b
MI   MI0010145  sko-mir-1
MI   MI0001254  gga-mir-1b
MI   MI0030684  chi-mir-206
MI   MI0020728  ggo-mir-206
MI   MI0017002  pma-mir-1d
MI   MI0017000  pma-mir-1b
MI   MI0016999  pma-mir-1a
MI   MI0013084  ssc-mir-206
MI   MI0012845  eca-mir-206-2
MI   MI0009772  bta-mir-206
MI   MI0008576  ptr-mir-206
MI   MI0008002  cfa-mir-206
MI   MI0007667  mml-mir-206
MI   MI0004863  xtr-mir-206
